date,USA_Y002p0,USA_Y005p0,USA_Y010p0,USA_Y030p0,DEU_Y002p0,DEU_Y005p0,DEU_Y010p0,DEU_Y030p0,ITA_Y002p0,ITA_Y005p0,ITA_Y010p0,ITA_Y030p0,EURUSD,GBPUSD
2018-03-07,1.3966208078305424,1.7015569416677512,2.053947737555928,2.2780623727205045,0.3979745520390083,0.7506155043233563,0.8741991047787038,1.315184011445392,2.40505423678913,2.5804791529949767,3.034826980560051,3.174959137559229,1.111031686593436,1.3193447975035675
2018-03-08,1.4020090404407002,1.6801390915078538,2.0271204250144783,2.2917269471149484,0.4030831124879798,0.763068091210816,0.8558041894905059,1.2803716182208302,2.4135889241932054,2.5853871298883946,3.0259570779839104,3.187598516830426,1.110414778818563,1.3205690837370645
2018-03-09,1.391516948052683,1.663894919879219,2.0448348411478077,2.2833282484831425,0.4060690214776812,0.760040122588532,0.8299767157923029,1.2902692376695815,2.3929561378814266,2.592384132161756,3.063203943152338,3.181157522512689,1.1136758155311295,1.32135365291943
2018-03-12,1.4297573252993219,1.647553314942642,2.054677730331304,2.3031991062820647,0.4166669113078241,0.7596096332001724,0.8337910659935549,1.2826928698459834,2.3783556208373215,2.5988150560146828,3.0807666631904547,3.1612182284926136,1.112557421347333,1.319898503475083
2018-03-13,1.4345033622320658,1.6513994689190206,2.054067553332476,2.3294443415520565,0.42178100398826407,0.7857063297859759,0.8283513849866502,1.2692558486230674,2.3760861238752193,2.643493220590075,3.0734084179116903,3.1654267203246587,1.111216517370027,1.320352118372785
2018-03-14,1.4365320419362981,1.649579843598365,2.0797094058328307,2.3128433519906437,0.4029044363329806,0.7739809558242393,0.826263904027849,1.2540112730818072,2.3792232789796954,2.6334194768830974,3.0724959690121922,3.1477042832973186,1.1118061357162996,1.3198582870592124
2018-03-15,1.4415835966474044,1.6686621477528063,2.060685596671076,2.282235378113057,0.3777006339119685,0.777634578555842,0.8265004744194953,1.2678384030874676,2.3543558262500484,2.6384232002282157,3.0827049816933267,3.144188446046703,1.1134883903699384,1.32175045646966
2018-03-16,1.4389360526960675,1.6498565654680275,2.0522802702349288,2.2796071771208046,0.38121374485416426,0.8098734747339579,0.7969882212730752,1.2649967988498767,2.3467133850385533,2.614306320333999,3.10027433145937,3.146309215113757,1.1134875472797503,1.3199202196472384
2018-03-19,1.4327465258842897,1.6472310524661775,2.072807696851184,2.2965855098613503,0.3575429825159675,0.8119115687773424,0.8126179257477335,1.254386352992192,2.3583615569855914,2.623933437093765,3.0680645271728966,3.131971725612087,1.1115259091480894,1.3151941342501772
2018-03-20,1.4040472565635786,1.6664525817384477,2.1095635846951466,2.2891592666091753,0.3848074502872887,0.8260426383278167,0.8173042868523355,1.2794935641911631,2.3852214417153843,2.647002509455991,3.0861402019239903,3.127433861845149,1.1129113150677303,1.3140733447314734
2018-03-21,1.4140797390271995,1.6776681251831467,2.109732096694477,2.2768887949300467,0.3856060465207074,0.8139090027234396,0.8158119643736246,1.2585721055362438,2.346034162881919,2.6712797114190536,3.0817796762980474,3.121265556837878,1.114121485479045,1.3154668229580189
2018-03-22,1.4121842300184018,1.651175298471522,2.143322484846504,2.2866544400523665,0.36508449526646247,0.8530394104110188,0.8204491083170203,1.23328452273493,2.3721097291612057,2.6585634778841833,3.0680589789165635,3.096555715477566,1.1182735497163143,1.3203844547432226
2018-03-23,1.4360459484652819,1.6644793721706763,2.1312722725476374,2.2314240906909584,0.3586517982259954,0.8080467860289648,0.8389719660750958,1.2851774309908413,2.389708502271005,2.652974193044548,3.0602526568138337,3.0927441104059583,1.1178343640265977,1.3224352227432092
2018-03-26,2.284344830040707,2.6313603410695223,2.8980408546985164,3.1947917841731788,1.2827334150671363,1.5567176879600604,1.8262258343522328,2.058297796639625,2.952631165376238,3.3679451706367463,3.6818417697027743,3.9879454686047326,1.118263195519967,1.3204780842334967
2018-03-27,2.246217432470098,2.639068071827415,2.89456438303818,3.167115858143093,1.2801086186538506,1.5356408050577786,1.8092211554064352,2.047428371177192,2.9232956359553364,3.366077743781941,3.717010416727095,3.951461906140667,1.1171309740339819,1.3200399935366993
2018-03-28,2.2442252198322006,2.6450816801278734,2.862799413910372,3.173012132220004,1.2990255956468424,1.5680368757212497,1.8325458183261587,2.032879964107815,2.9316237866552064,3.385251231906627,3.71996881058396,3.944707178664197,1.1141567935092949,1.3181381099800364
2018-03-29,2.278215965767134,2.669468057807246,2.8679588706112296,3.158287146403919,1.2701370369983913,1.5750864983461246,1.8238793414053143,2.030142064531763,2.9232561502867447,3.365802787896742,3.7311068853537375,3.9390482117819574,1.114308456158726,1.3177646068483198
2018-03-30,2.270547503308504,2.6717992566019535,2.8866138644735972,3.1359837932414982,1.2327855022933571,1.5698399586990153,1.8093699410535748,2.04579694418183,2.9259702995463264,3.3934701774929144,3.7148263967116635,3.926950316588024,1.1160110458165944,1.3159700072958884
2018-04-02,2.252750366088089,2.634723139171799,2.883648523994773,3.128907169763271,1.2395465213537307,1.544204800300405,1.778130024147875,2.0608662050831845,2.943134297028066,3.414015135083227,3.724653288581756,3.8857166418678686,1.1139859104357912,1.312681922757957
2018-04-03,2.2288785276429253,2.6073259447922155,2.882239421489644,3.0995390013213595,1.2360008640072375,1.5514873811584216,1.7782883242348466,2.071747360420169,2.9357165814844888,3.423296045528407,3.7411062320138844,3.9012381264787956,1.1126373256066606,1.3135710946544228
2018-04-04,2.207878191421418,2.6219490325007633,2.9100979678282304,3.099276526453474,1.239265364768991,1.5537680567444323,1.7573354503643304,2.0661753136009193,2.9389528075866624,3.4073253273221975,3.711345611249739,3.9149094964786872,1.1102875740951637,1.313962434183962
2018-04-05,2.2018743166854144,2.6167827058360107,2.885103696424222,3.0856290794408623,1.2481562954980645,1.5399086686825982,1.7469527903220554,2.0363738378447627,2.9484241189365235,3.4041311177519384,3.701087411001506,3.9279194836249394,1.1129705168636799,1.3136209172714541
2018-04-06,2.1782746748162505,2.639542287037892,2.8551519300556762,3.0780806987053406,1.2445353279498705,1.5100781256146387,1.7559385391584987,2.042032955036292,2.966141722754675,3.40715633690735,3.7169033846835955,3.9344162030546874,1.1117053886134518,1.314313387152998
2018-04-09,2.2082274571282023,2.6450110633965127,2.8420711471640736,3.0637379367779203,1.2605291226897284,1.4880229710999073,1.756603936774231,2.0724088988620415,3.0012458033822833,3.412424578173454,3.681725374299316,3.9092791909391416,1.1128658879534103,1.3183800181976069
2018-04-10,2.2025747524066945,2.630029748677602,2.8181386914426576,3.0819831947949696,1.2426690922906587,1.4922912269239745,1.776929681327925,2.093794471357684,3.0351357773820884,3.4103290005044014,3.6742473753867824,3.9117369865883616,1.1111370804569152,1.3186141475606545
2018-04-11,2.2047477198365892,2.6516778838720665,2.8450644769718494,3.0798061211580494,1.2439566441758996,1.498511442716653,1.78303242724331,2.0904293060787564,3.0399402432160505,3.405960245651108,3.686261324635118,3.8931846663185916,1.1112882521044747,1.317857324762472
2018-04-12,2.2335125102512645,2.6355299302414834,2.8512582593225395,3.0902963578112344,1.2273414039878978,1.4999743145929116,1.774954518272508,2.1064800579697693,3.035235875223175,3.409809358685247,3.652450108056492,3.9369350148373954,1.1100377546348725,1.319589670139561
2018-04-13,2.2635788806596024,2.5944772200759765,2.83397639723905,3.0998920647614576,1.2047432906193751,1.4969426123950127,1.7683604633786683,2.0987702179569285,3.0825034704470657,3.43772055818371,3.644517039677725,3.9265227267525007,1.1053428024836114,1.3163059562328319
2018-04-16,2.2593242213192513,2.6357531310972333,2.821686813969445,3.0837690456907323,1.2170522688053822,1.4615678731705402,1.7582129840018899,2.097667256610663,3.0952602126562474,3.3975629363003184,3.6456138035505368,3.939874408372272,1.105498576061727,1.3178132233909758
2018-04-17,2.265963705629021,2.5975381535447895,2.8789081577839,3.095168512659821,1.2284333316444862,1.462543276252853,1.7711404096751808,2.0729799582041872,3.1037722303775825,3.370125484328091,3.663421677799471,3.9088245832847623,1.1065541593376744,1.3162641012111884
2018-04-18,2.2806642373165684,2.6102664107243756,2.8667063568620326,3.102150682144665,1.189593730028584,1.441892577486025,1.7715697374899047,2.066671398778387,3.081854579743543,3.3392280174218114,3.637846948670849,3.88523206658044,1.1023865872163423,1.3146307050635542
2018-04-19,2.276807128109573,2.629043446103549,2.8514658635110064,3.1084236535082077,1.1671537451968164,1.44272837346949,1.7633513290440703,2.069482707922619,3.0973590541935945,3.325488465058056,3.660037156166151,3.8745024404326394,1.1020376835332286,1.314850620446312
2018-04-20,2.2412468710504028,2.631984763365581,2.857552006909584,3.100449787876118,1.1729934317971487,1.4520293853203288,1.7802497913308382,2.066101866762825,3.0818975550810683,3.2906832617933857,3.6661506561870967,3.8885528610538547,1.10117266424058,1.3181953202553334
2018-04-23,2.2543409851244647,2.598316826492819,2.8703170561030737,3.091912906061857,1.1943980726890073,1.4385138753038653,1.7821755115925932,2.081501129228636,3.0727870846607397,3.3017456583492044,3.690087575762926,3.8995057331401433,1.0990162048483938,1.3167043974819146
2018-04-24,2.2722280312208754,2.618617125202037,2.874750692874563,3.107623945692619,1.1810788662545708,1.4180524637718335,1.7728648049520468,2.119174611258804,3.0462182330955314,3.303660067525926,3.7133519828531987,3.905268941784606,1.0985135960656103,1.3186093668164944
2018-04-25,2.2805380835068356,2.5897862508692677,2.8565781755450956,3.151263137036593,1.177402663846989,1.4379246867391555,1.7426168583229629,2.145607364224859,3.0358990280003573,3.2985845222078423,3.7201677973262757,3.868189044478371,1.0946342755416492,1.3193650110971384
2018-04-26,2.2620671903725715,2.5629136795714587,2.8333944341438175,3.1346605938975873,1.1491357314045287,1.4449606304876454,1.7513662952289228,2.1395083093311946,3.037143096636443,3.2849536590132895,3.729882762653088,3.890816882397478,1.0951355021566471,1.3165831875815914
2018-04-27,2.258146644126412,2.555680313318159,2.845317245208783,3.145349558052067,1.199351959066604,1.4322281182590635,1.7561404678092731,2.124884648993694,3.0072932906884686,3.2880908135818876,3.6950938156440554,3.872293195075053,1.0975075667490197,1.3184156635069577
2018-04-30,2.2463312477491493,2.571450404800499,2.8442334414883326,3.138024507487206,1.208854382669364,1.372221795401526,1.7571670922146807,2.1118314558696842,2.9894899379117956,3.291655806783301,3.668091018315087,3.9046012677287814,1.0949842299103019,1.316763245202054
2018-05-01,2.240337023002593,2.5774526829151148,2.81140478208356,3.153721639473244,1.22674664481843,1.371239286324193,1.7484857708976893,2.092275476285575,2.9879439797908054,3.2982610662378633,3.6479847818669433,3.9419247493863594,1.0948533928179378,1.3138228744527607
2018-05-02,2.266274726857126,2.593668048630865,2.8348248019502416,3.162487905620207,1.239907062239164,1.3838220500399958,1.7318160586852624,2.092955743670418,2.962819209157817,3.2836807689558207,3.6410245993924533,3.9584483406820348,1.097704060673196,1.3122399744832034
2018-05-03,2.296866319524989,2.5847951720199243,2.8503313821604515,3.1836904166086044,1.2585719353863287,1.4062531879865101,1.7272820998999,2.1013781170347716,2.937907025603793,3.2966670332137844,3.6596893794369807,3.9782167523094203,1.0979488547875773,1.310785808042973
2018-05-04,2.3102546833931825,2.5813515062888053,2.8455122978383387,3.1277947213735127,1.2707335934425252,1.392696000890127,1.7319106214705897,2.1050389070465423,2.921359328043071,3.267295971185853,3.6240210846177248,3.9529908162276834,1.096911698188107,1.3119699104975688
2018-05-07,2.3212295857887493,2.558608770525501,2.840307019384801,3.115773067807184,1.2640298426046033,1.3798353855427108,1.7293536039957098,2.1089119071390523,2.8933607678267634,3.292284695740638,3.617621937720396,4.004611301623342,1.0950905513920928,1.310506131660355
2018-05-08,2.3347621655798667,2.5522714614610478,2.8449362151526514,3.096009363441887,1.2789101073151659,1.370977251009395,1.7264593724791437,2.1120759109944354,2.9055923899481564,3.2307502784433533,3.5911973125913015,4.008968363078004,1.0954462860088618,1.3134930794129582
2018-05-09,2.334517321847738,2.5641340244972457,2.831196030284846,3.0938496100152992,1.2804929060205934,1.3877356876726217,1.7170958609837872,2.1094348289797007,2.885824638332753,3.2188772426623826,3.5600432598747522,4.028964039066424,1.0951809721328587,1.313935477474075
2018-05-10,2.333004052617997,2.558137463417743,2.804229781081647,3.079372294394265,1.3064244272484176,1.3642413271451532,1.7238739599384898,2.0945877042497063,2.9011431824728504,3.194831402039398,3.589581399204103,4.0118005796036496,1.0964441193186087,1.3124983798586358
2018-05-11,2.319531148870475,2.5676466545140357,2.810680136214823,3.066552783243469,1.2917134704063666,1.361983789162178,1.7285464821981809,2.1290806221742757,2.919561460948833,3.2106262827568135,3.5915520501777185,4.010500498044095,1.0934035422318698,1.310829463962951
2018-05-14,2.318413799869474,2.556181169483045,2.781898404790558,3.080189979645302,1.2808882589594828,1.3434688983368321,1.7134982567534522,2.150031255316918,2.8957184063363886,3.1809232263165805,3.624255099956713,3.9867633632108346,1.0955576345398872,1.3112851670544206
2018-05-15,2.363612739601999,2.54433333762725,2.7897129408563393,3.118228542533299,1.2941113432474942,1.3488398681391427,1.7287035444335783,2.1318661382668544,2.8965338266773735,3.217360098774698,3.6479375634424223,3.9819662248564973,1.0947504701094661,1.3072259076259458
2018-05-16,2.3809935261870754,2.545116710621802,2.7608887914793208,3.061751931206071,1.3197042519343587,1.3177461743575365,1.7445306793569195,2.113761306905026,2.8870051156851595,3.1864683758453616,3.6295096392719524,3.982275609864028,1.0960356516366534,1.302872423228643
2018-05-17,2.3741511857185382,2.541219080565636,2.7589046068734646,3.0555429310739357,1.3226074785599238,1.3252693783255924,1.7608025903327977,2.1020359003895255,2.8643640865462148,3.227037574359162,3.5924159818761394,3.9873919213277595,1.0945907551531722,1.3011028181705349
2018-05-18,2.364712652675868,2.553066785417665,2.756191716102361,3.061784006911987,1.3083569236145045,1.3153364400621221,1.7581896693863241,2.102696475199456,2.8577009102525457,3.2359977070020425,3.633817733235923,4.015308859986798,1.0919948009886398,1.3023621453124425
2018-05-21,2.347422852844153,2.556632590249784,2.791844301295182,3.0618786689030637,1.3059778061722807,1.310855673946063,1.7543064430958821,2.127877396576261,2.8528978422964504,3.23661209026471,3.6257172682737893,4.024925655905176,1.0908607666826273,1.302720468515765
2018-05-22,2.3549102598389045,2.591439516157641,2.7705566351035036,3.054975967198066,1.2960133245910095,1.3213707582883412,1.7311230256189203,2.148174331156023,2.867061642989278,3.245327812968334,3.6028263087808727,4.02980026164515,1.0889520271806745,1.3027639322824658
2018-05-23,2.362741173708956,2.587049626067421,2.742257718728357,3.027906616119924,1.3339500761923657,1.344247027839255,1.7462162302750774,2.1695293382768277,2.887494103321699,3.2891793858757956,3.6166497114836336,4.030571109546491,1.0882026820304995,1.3023360898915899
2018-05-24,2.333878740568937,2.5825045730722946,2.7293341726129006,3.009053168987071,1.3519242591852467,1.3103072878187827,1.7035003720365842,2.1912860231607976,2.8655745340736622,3.307040986915457,3.619379589721277,4.070779150955625,1.0894984578205082,1.2979809309494943
2018-05-25,2.3436054445137713,2.561701951796591,2.706859524083819,3.0235528084511603,1.3772131191973522,1.3303783892423737,1.6956811904820033,2.2134140699407783,2.8574857806894056,3.262373370442805,3.6059515959889774,4.059197808718286,1.0916560072084553,1.2973305423967612
2018-05-28,2.3322159991034015,2.562157511144975,2.6950642747621743,3.0450680576572897,1.3832440140586995,1.34154150930149,1.6888843821680328,2.228147861697363,2.8680581743937057,3.2862578616147666,3.599033188621308,4.082961927378256,1.0920631927024247,1.293780339167318
